,week,state,state_name,disease,cases,incidence_per_capita
23878,197711,FL,FLORIDA,RUBELLA,1,0.01
23879,197711,HI,HAWAII,RUBELLA,1,0.11
23880,197711,IA,IOWA,RUBELLA,2,0.07
23881,197711,IL,ILLINOIS,RUBELLA,9,0.08
23882,197711,IN,INDIANA,RUBELLA,81,1.48
23883,197711,KS,KANSAS,RUBELLA,4,0.17
23884,197711,LA,LOUISIANA,RUBELLA,1,0.02
23885,197711,MA,MASSACHUSETTS,RUBELLA,4,0.07
23886,197711,ME,MAINE,RUBELLA,0,0.0
23887,197711,MI,MICHIGAN,RUBELLA,45,0.49
23888,197711,MO,MISSOURI,RUBELLA,4,0.08
23889,197711,NC,NORTH CAROLINA,RUBELLA,73,1.27
23890,197711,NH,NEW HAMPSHIRE,RUBELLA,3,0.34
23891,197711,NJ,NEW JERSEY,RUBELLA,81,1.1
23892,197711,NV,NEVADA,RUBELLA,2,0.28
23893,197711,NY,NEW YORK,RUBELLA,379,2.14
23894,197711,OH,OHIO,RUBELLA,78,0.72
23895,197711,OK,OKLAHOMA,RUBELLA,1,0.03
23896,197711,OR,OREGON,RUBELLA,9,0.36
23897,197711,PA,PENNSYLVANIA,RUBELLA,12,0.1
23898,197711,RI,RHODE ISLAND,RUBELLA,0,0.0
23899,197711,SC,SOUTH CAROLINA,RUBELLA,0,0.0
23900,197711,TN,TENNESSEE,RUBELLA,219,4.88
23901,197711,TX,TEXAS,RUBELLA,51,0.38
23902,197711,UT,UTAH,RUBELLA,0,0.0
23903,197711,VA,VIRGINIA,RUBELLA,22,0.42
23904,197711,VT,VERMONT,RUBELLA,21,4.22
23905,197711,WA,WASHINGTON,RUBELLA,29,0.75
23906,197711,WI,WISCONSIN,RUBELLA,31,0.67
23907,197711,WV,WEST VIRGINIA,RUBELLA,2,0.1
23908,197711,WY,WYOMING,RUBELLA,0,0.0
23909,197712,AL,ALABAMA,RUBELLA,0,0.0
23910,197712,CA,CALIFORNIA,RUBELLA,54,0.24
23911,197712,CO,COLORADO,RUBELLA,66,2.39
23912,197712,CT,CONNECTICUT,RUBELLA,4,0.13
23913,197712,DE,DELAWARE,RUBELLA,0,0.0
23914,197712,FL,FLORIDA,RUBELLA,0,0.0
23915,197712,GA,GEORGIA,RUBELLA,2,0.04
23916,197712,HI,HAWAII,RUBELLA,0,0.0
23917,197712,IA,IOWA,RUBELLA,4,0.14
23918,197712,IL,ILLINOIS,RUBELLA,9,0.08
23919,197712,IN,INDIANA,RUBELLA,36,0.66
23920,197712,KS,KANSAS,RUBELLA,8,0.34
23921,197712,KY,KENTUCKY,RUBELLA,3,0.08
23922,197712,LA,LOUISIANA,RUBELLA,0,0.0
23923,197712,MA,MASSACHUSETTS,RUBELLA,6,0.1
23924,197712,ME,MAINE,RUBELLA,1,0.09
23925,197712,MI,MICHIGAN,RUBELLA,89,0.97
23926,197712,MN,MINNESOTA,RUBELLA,0,0.0
23927,197712,MO,MISSOURI,RUBELLA,0,0.0
23928,197712,MS,MISSISSIPPI,RUBELLA,0,0.0
23929,197712,MT,MONTANA,RUBELLA,1,0.13
23930,197712,NC,NORTH CAROLINA,RUBELLA,46,0.8
23931,197712,NE,NEBRASKA,RUBELLA,0,0.0
23932,197712,NH,NEW HAMPSHIRE,RUBELLA,3,0.34
23933,197712,NJ,NEW JERSEY,RUBELLA,0,0.0
23934,197712,NM,NEW MEXICO,RUBELLA,0,0.0
23935,197712,NV,NEVADA,RUBELLA,0,0.0
23936,197712,NY,NEW YORK,RUBELLA,94,0.53
23937,197712,OH,OHIO,RUBELLA,84,0.78
23938,197712,OK,OKLAHOMA,RUBELLA,2,0.07
23939,197712,OR,OREGON,RUBELLA,11,0.44
23940,197712,PA,PENNSYLVANIA,RUBELLA,5,0.04
23941,197712,RI,RHODE ISLAND,RUBELLA,0,0.0
23942,197712,SC,SOUTH CAROLINA,RUBELLA,59,1.94
23943,197712,TN,TENNESSEE,RUBELLA,78,1.74
23944,197712,TX,TEXAS,RUBELLA,15,0.11
23945,197712,UT,UTAH,RUBELLA,1,0.07
23946,197712,VA,VIRGINIA,RUBELLA,2,0.04
23947,197712,VT,VERMONT,RUBELLA,0,0.0
23948,197712,WA,WASHINGTON,RUBELLA,14,0.36
23949,197712,WI,WISCONSIN,RUBELLA,26,0.56
23950,197712,WV,WEST VIRGINIA,RUBELLA,10,0.52
23951,197712,WY,WYOMING,RUBELLA,0,0.0
23952,197713,AL,ALABAMA,RUBELLA,0,0.0
23953,197713,CA,CALIFORNIA,RUBELLA,78,0.34
23954,197713,CO,COLORADO,RUBELLA,9,0.33
23955,197713,CT,CONNECTICUT,RUBELLA,2,0.06
23956,197713,DE,DELAWARE,RUBELLA,1,0.17
23957,197713,FL,FLORIDA,RUBELLA,14,0.15
23958,197713,GA,GEORGIA,RUBELLA,14,0.26
23959,197713,HI,HAWAII,RUBELLA,0,0.0
23960,197713,IA,IOWA,RUBELLA,8,0.27
23961,197713,IL,ILLINOIS,RUBELLA,5,0.04
23962,197713,IN,INDIANA,RUBELLA,36,0.66
23963,197713,KS,KANSAS,RUBELLA,17,0.73
23964,197713,KY,KENTUCKY,RUBELLA,3,0.08
23965,197713,LA,LOUISIANA,RUBELLA,1,0.02
23966,197713,MA,MASSACHUSETTS,RUBELLA,42,0.73
23967,197713,ME,MAINE,RUBELLA,1,0.09
23968,197713,MI,MICHIGAN,RUBELLA,20,0.22
23969,197713,MN,MINNESOTA,RUBELLA,0,0.0
23970,197713,MO,MISSOURI,RUBELLA,0,0.0
23971,197713,MS,MISSISSIPPI,RUBELLA,0,0.0
23972,197713,MT,MONTANA,RUBELLA,0,0.0
23973,197713,NC,NORTH CAROLINA,RUBELLA,41,0.71
23974,197713,NE,NEBRASKA,RUBELLA,0,0.0
23975,197713,NH,NEW HAMPSHIRE,RUBELLA,21,2.36
23976,197713,NJ,NEW JERSEY,RUBELLA,22,0.3
23977,197713,NM,NEW MEXICO,RUBELLA,0,0.0
23978,197713,NV,NEVADA,RUBELLA,0,0.0
23979,197713,NY,NEW YORK,RUBELLA,276,1.56
23980,197713,OH,OHIO,RUBELLA,15,0.14
23981,197713,OK,OKLAHOMA,RUBELLA,3,0.1
23982,197713,OR,OREGON,RUBELLA,1,0.04
23983,197713,PA,PENNSYLVANIA,RUBELLA,37,0.31
23984,197713,RI,RHODE ISLAND,RUBELLA,0,0.0
23985,197713,SC,SOUTH CAROLINA,RUBELLA,0,0.0
23986,197713,TN,TENNESSEE,RUBELLA,165,3.68
23987,197713,TX,TEXAS,RUBELLA,25,0.19
23988,197713,UT,UTAH,RUBELLA,3,0.22
23989,197713,VA,VIRGINIA,RUBELLA,14,0.27
23990,197713,VT,VERMONT,RUBELLA,8,1.61
23991,197713,WA,WASHINGTON,RUBELLA,19,0.49
23992,197713,WI,WISCONSIN,RUBELLA,13,0.28
23993,197713,WV,WEST VIRGINIA,RUBELLA,2,0.1
23994,197713,WY,WYOMING,RUBELLA,0,0.0
23995,197714,AL,ALABAMA,RUBELLA,15,0.39
23996,197714,AR,ARKANSAS,RUBELLA,1,0.04
23997,197714,CA,CALIFORNIA,RUBELLA,58,0.25
23998,197714,CO,COLORADO,RUBELLA,4,0.14
23999,197714,CT,CONNECTICUT,RUBELLA,11,0.36
24000,197714,DE,DELAWARE,RUBELLA,5,0.84
24001,197714,FL,FLORIDA,RUBELLA,0,0.0
24002,197714,GA,GEORGIA,RUBELLA,1,0.02
24003,197714,HI,HAWAII,RUBELLA,0,0.0
24004,197714,IA,IOWA,RUBELLA,5,0.17
24005,197714,IL,ILLINOIS,RUBELLA,6,0.05
24006,197714,IN,INDIANA,RUBELLA,39,0.71
24007,197714,KS,KANSAS,RUBELLA,29,1.24
24008,197714,KY,KENTUCKY,RUBELLA,4,0.11
24009,197714,LA,LOUISIANA,RUBELLA,0,0.0
24010,197714,MA,MASSACHUSETTS,RUBELLA,8,0.14
24011,197714,ME,MAINE,RUBELLA,0,0.0
24012,197714,MI,MICHIGAN,RUBELLA,48,0.52
24013,197714,MN,MINNESOTA,RUBELLA,3,0.07
24014,197714,MO,MISSOURI,RUBELLA,2,0.04
24015,197714,MS,MISSISSIPPI,RUBELLA,1,0.04
24016,197714,MT,MONTANA,RUBELLA,0,0.0
24017,197714,NC,NORTH CAROLINA,RUBELLA,4,0.07
24018,197714,NE,NEBRASKA,RUBELLA,0,0.0
24019,197714,NH,NEW HAMPSHIRE,RUBELLA,12,1.35
24020,197714,NJ,NEW JERSEY,RUBELLA,56,0.76
24021,197714,NM,NEW MEXICO,RUBELLA,0,0.0
24022,197714,NV,NEVADA,RUBELLA,0,0.0
24023,197714,NY,NEW YORK,RUBELLA,206,1.17
24024,197714,OH,OHIO,RUBELLA,33,0.31
24025,197714,OK,OKLAHOMA,RUBELLA,1,0.03
24026,197714,OR,OREGON,RUBELLA,2,0.08
24027,197714,PA,PENNSYLVANIA,RUBELLA,10,0.08
24028,197714,RI,RHODE ISLAND,RUBELLA,0,0.0
24029,197714,SC,SOUTH CAROLINA,RUBELLA,4,0.13
24030,197714,TN,TENNESSEE,RUBELLA,199,4.44
24031,197714,TX,TEXAS,RUBELLA,62,0.46
24032,197714,UT,UTAH,RUBELLA,0,0.0
24033,197714,VA,VIRGINIA,RUBELLA,24,0.46
24034,197714,VT,VERMONT,RUBELLA,1,0.2
24035,197714,WA,WASHINGTON,RUBELLA,11,0.28
24036,197714,WI,WISCONSIN,RUBELLA,19,0.41
24037,197714,WV,WEST VIRGINIA,RUBELLA,1,0.05
24038,197714,WY,WYOMING,RUBELLA,0,0.0
24039,197715,AL,ALABAMA,RUBELLA,19,0.5
24040,197715,AR,ARKANSAS,RUBELLA,0,0.0
24041,197715,CA,CALIFORNIA,RUBELLA,59,0.26
24042,197715,CO,COLORADO,RUBELLA,5,0.18
24043,197715,CT,CONNECTICUT,RUBELLA,12,0.39
24044,197715,DE,DELAWARE,RUBELLA,1,0.17
24045,197715,FL,FLORIDA,RUBELLA,26,0.29
24046,197715,GA,GEORGIA,RUBELLA,4,0.08
24047,197715,HI,HAWAII,RUBELLA,1,0.11
24048,197715,IA,IOWA,RUBELLA,3,0.1
24049,197715,IL,ILLINOIS,RUBELLA,24,0.21
24050,197715,IN,INDIANA,RUBELLA,27,0.49
24051,197715,KS,KANSAS,RUBELLA,26,1.11
24052,197715,KY,KENTUCKY,RUBELLA,3,0.08
24053,197715,LA,LOUISIANA,RUBELLA,1,0.02
24054,197715,MA,MASSACHUSETTS,RUBELLA,14,0.24
24055,197715,ME,MAINE,RUBELLA,0,0.0
24056,197715,MI,MICHIGAN,RUBELLA,20,0.22
24057,197715,MN,MINNESOTA,RUBELLA,1,0.02
24058,197715,MO,MISSOURI,RUBELLA,5,0.1
24059,197715,MS,MISSISSIPPI,RUBELLA,1,0.04
24060,197715,MT,MONTANA,RUBELLA,1,0.13
24061,197715,NC,NORTH CAROLINA,RUBELLA,62,1.08
24062,197715,NE,NEBRASKA,RUBELLA,0,0.0
24063,197715,NH,NEW HAMPSHIRE,RUBELLA,22,2.47
24064,197715,NJ,NEW JERSEY,RUBELLA,8,0.11
24065,197715,NM,NEW MEXICO,RUBELLA,0,0.0
24066,197715,NV,NEVADA,RUBELLA,0,0.0
24067,197715,NY,NEW YORK,RUBELLA,124,0.7
24068,197715,OH,OHIO,RUBELLA,30,0.28
24069,197715,OK,OKLAHOMA,RUBELLA,0,0.0
24070,197715,OR,OREGON,RUBELLA,8,0.32
24071,197715,PA,PENNSYLVANIA,RUBELLA,18,0.15
24072,197715,RI,RHODE ISLAND,RUBELLA,0,0.0
24073,197715,SC,SOUTH CAROLINA,RUBELLA,0,0.0
24074,197715,TN,TENNESSEE,RUBELLA,143,3.19
24075,197715,TX,TEXAS,RUBELLA,44,0.33
24076,197715,UT,UTAH,RUBELLA,1,0.07
24077,197715,VA,VIRGINIA,RUBELLA,51,0.97
24078,197715,VT,VERMONT,RUBELLA,14,2.81
24079,197715,WA,WASHINGTON,RUBELLA,3,0.08
24080,197715,WI,WISCONSIN,RUBELLA,11,0.24
24081,197715,WV,WEST VIRGINIA,RUBELLA,9,0.47
24082,197715,WY,WYOMING,RUBELLA,0,0.0
24083,197716,AL,ALABAMA,RUBELLA,0,0.0
24084,197716,AR,ARKANSAS,RUBELLA,0,0.0
24085,197716,CA,CALIFORNIA,RUBELLA,60,0.26
24086,197716,CO,COLORADO,RUBELLA,1,0.04
24087,197716,CT,CONNECTICUT,RUBELLA,27,0.87
24088,197716,DE,DELAWARE,RUBELLA,2,0.34
24089,197716,FL,FLORIDA,RUBELLA,38,0.42
24090,197716,GA,GEORGIA,RUBELLA,6,0.11
24091,197716,HI,HAWAII,RUBELLA,0,0.0
24092,197716,IA,IOWA,RUBELLA,12,0.41
24093,197716,IL,ILLINOIS,RUBELLA,12,0.11
24094,197716,IN,INDIANA,RUBELLA,25,0.46
24095,197716,KS,KANSAS,RUBELLA,18,0.77
24096,197716,KY,KENTUCKY,RUBELLA,2,0.06
24097,197716,LA,LOUISIANA,RUBELLA,0,0.0
24098,197716,MA,MASSACHUSETTS,RUBELLA,24,0.42
24099,197716,ME,MAINE,RUBELLA,0,0.0
24100,197716,MI,MICHIGAN,RUBELLA,30,0.33
24101,197716,MN,MINNESOTA,RUBELLA,0,0.0
24102,197716,MO,MISSOURI,RUBELLA,5,0.1
24103,197716,MS,MISSISSIPPI,RUBELLA,0,0.0
24104,197716,MT,MONTANA,RUBELLA,0,0.0
24105,197716,NC,NORTH CAROLINA,RUBELLA,23,0.4
24106,197716,ND,NORTH DAKOTA,RUBELLA,1,0.15
24107,197716,NE,NEBRASKA,RUBELLA,0,0.0
24108,197716,NH,NEW HAMPSHIRE,RUBELLA,3,0.34
24109,197716,NJ,NEW JERSEY,RUBELLA,27,0.37
24110,197716,NM,NEW MEXICO,RUBELLA,5,0.4
24111,197716,NV,NEVADA,RUBELLA,1,0.14
24112,197716,NY,NEW YORK,RUBELLA,154,0.87
24113,197716,OH,OHIO,RUBELLA,40,0.37
24114,197716,OK,OKLAHOMA,RUBELLA,1,0.03
24115,197716,OR,OREGON,RUBELLA,2,0.08
24116,197716,PA,PENNSYLVANIA,RUBELLA,13,0.11
24117,197716,RI,RHODE ISLAND,RUBELLA,0,0.0
24118,197716,SC,SOUTH CAROLINA,RUBELLA,0,0.0
24119,197716,TN,TENNESSEE,RUBELLA,62,1.38
24120,197716,TX,TEXAS,RUBELLA,22,0.16
24121,197716,UT,UTAH,RUBELLA,0,0.0
24122,197716,VA,VIRGINIA,RUBELLA,137,2.6
24123,197716,VT,VERMONT,RUBELLA,3,0.6
24124,197716,WA,WASHINGTON,RUBELLA,20,0.51
24125,197716,WI,WISCONSIN,RUBELLA,14,0.3
24126,197716,WV,WEST VIRGINIA,RUBELLA,7,0.36
24127,197716,WY,WYOMING,RUBELLA,1,0.23
24128,197717,AL,ALABAMA,RUBELLA,20,0.52
24129,197717,AR,ARKANSAS,RUBELLA,0,0.0
24130,197717,CA,CALIFORNIA,RUBELLA,103,0.45
24131,197717,CO,COLORADO,RUBELLA,8,0.29
24132,197717,CT,CONNECTICUT,RUBELLA,17,0.55
24133,197717,DE,DELAWARE,RUBELLA,0,0.0
24134,197717,FL,FLORIDA,RUBELLA,26,0.29
24135,197717,GA,GEORGIA,RUBELLA,3,0.06
24136,197717,HI,HAWAII,RUBELLA,0,0.0
24137,197717,IA,IOWA,RUBELLA,6,0.21
24138,197717,ID,IDAHO,RUBELLA,2,0.22
24139,197717,IL,ILLINOIS,RUBELLA,14,0.12
24140,197717,IN,INDIANA,RUBELLA,39,0.71
24141,197717,KS,KANSAS,RUBELLA,8,0.34
24142,197717,KY,KENTUCKY,RUBELLA,2,0.06
24143,197717,LA,LOUISIANA,RUBELLA,0,0.0
24144,197717,MA,MASSACHUSETTS,RUBELLA,12,0.21
24145,197717,MD,MARYLAND,RUBELLA,3,0.07
24146,197717,ME,MAINE,RUBELLA,9,0.81
24147,197717,MI,MICHIGAN,RUBELLA,37,0.4
24148,197717,MN,MINNESOTA,RUBELLA,0,0.0
24149,197717,MO,MISSOURI,RUBELLA,1,0.02
24150,197717,MS,MISSISSIPPI,RUBELLA,0,0.0
24151,197717,MT,MONTANA,RUBELLA,0,0.0
24152,197717,NC,NORTH CAROLINA,RUBELLA,6,0.1
24153,197717,ND,NORTH DAKOTA,RUBELLA,1,0.15
24154,197717,NE,NEBRASKA,RUBELLA,0,0.0
24155,197717,NH,NEW HAMPSHIRE,RUBELLA,1,0.11
24156,197717,NJ,NEW JERSEY,RUBELLA,101,1.37
24157,197717,NM,NEW MEXICO,RUBELLA,1,0.08
24158,197717,NV,NEVADA,RUBELLA,0,0.0
24159,197717,NY,NEW YORK,RUBELLA,252,1.43
24160,197717,OH,OHIO,RUBELLA,25,0.23
24161,197717,OK,OKLAHOMA,RUBELLA,1,0.03
24162,197717,OR,OREGON,RUBELLA,5,0.2
24163,197717,PA,PENNSYLVANIA,RUBELLA,31,0.26
24164,197717,RI,RHODE ISLAND,RUBELLA,18,1.89
24165,197717,SC,SOUTH CAROLINA,RUBELLA,0,0.0
24166,197717,TN,TENNESSEE,RUBELLA,45,1.0
24167,197717,TX,TEXAS,RUBELLA,38,0.28
24168,197717,UT,UTAH,RUBELLA,0,0.0
24169,197717,VA,VIRGINIA,RUBELLA,20,0.38
24170,197717,VT,VERMONT,RUBELLA,4,0.8
24171,197717,WA,WASHINGTON,RUBELLA,14,0.36
24172,197717,WI,WISCONSIN,RUBELLA,19,0.41
24173,197717,WV,WEST VIRGINIA,RUBELLA,6,0.31
24174,197717,WY,WYOMING,RUBELLA,0,0.0
24175,197718,AL,ALABAMA,RUBELLA,3,0.08
24176,197718,AR,ARKANSAS,RUBELLA,0,0.0
24177,197718,CA,CALIFORNIA,RUBELLA,86,0.38
24178,197718,CO,COLORADO,RUBELLA,0,0.0
24179,197718,CT,CONNECTICUT,RUBELLA,17,0.55
24180,197718,DE,DELAWARE,RUBELLA,1,0.17
24181,197718,FL,FLORIDA,RUBELLA,0,0.0
24182,197718,GA,GEORGIA,RUBELLA,0,0.0
24183,197718,HI,HAWAII,RUBELLA,0,0.0
24184,197718,IA,IOWA,RUBELLA,24,0.82
24185,197718,ID,IDAHO,RUBELLA,0,0.0
24186,197718,IL,ILLINOIS,RUBELLA,4,0.04
24187,197718,IN,INDIANA,RUBELLA,47,0.86
24188,197718,KS,KANSAS,RUBELLA,4,0.17
24189,197718,KY,KENTUCKY,RUBELLA,4,0.11
24190,197718,LA,LOUISIANA,RUBELLA,3,0.07
24191,197718,MA,MASSACHUSETTS,RUBELLA,23,0.4
24192,197718,MD,MARYLAND,RUBELLA,0,0.0
24193,197718,ME,MAINE,RUBELLA,0,0.0
24194,197718,MI,MICHIGAN,RUBELLA,45,0.49
24195,197718,MN,MINNESOTA,RUBELLA,0,0.0
24196,197718,MO,MISSOURI,RUBELLA,1,0.02
24197,197718,MS,MISSISSIPPI,RUBELLA,1,0.04
24198,197718,MT,MONTANA,RUBELLA,0,0.0
24199,197718,NC,NORTH CAROLINA,RUBELLA,13,0.23
24200,197718,ND,NORTH DAKOTA,RUBELLA,2,0.31
24201,197718,NE,NEBRASKA,RUBELLA,0,0.0
24202,197718,NH,NEW HAMPSHIRE,RUBELLA,9,1.01
24203,197718,NJ,NEW JERSEY,RUBELLA,41,0.56
24204,197718,NM,NEW MEXICO,RUBELLA,0,0.0
24205,197718,NV,NEVADA,RUBELLA,0,0.0
24206,197718,NY,NEW YORK,RUBELLA,154,0.87
24207,197718,OH,OHIO,RUBELLA,7,0.06
24208,197718,OK,OKLAHOMA,RUBELLA,0,0.0
24209,197718,OR,OREGON,RUBELLA,8,0.32
24210,197718,PA,PENNSYLVANIA,RUBELLA,18,0.15
24211,197718,RI,RHODE ISLAND,RUBELLA,61,6.41
24212,197718,SC,SOUTH CAROLINA,RUBELLA,0,0.0
24213,197718,TN,TENNESSEE,RUBELLA,53,1.18
24214,197718,TX,TEXAS,RUBELLA,13,0.1
24215,197718,UT,UTAH,RUBELLA,0,0.0
24216,197718,VA,VIRGINIA,RUBELLA,21,0.4
24217,197718,VT,VERMONT,RUBELLA,1,0.2
24218,197718,WA,WASHINGTON,RUBELLA,15,0.39
24219,197718,WI,WISCONSIN,RUBELLA,12,0.26
24220,197718,WV,WEST VIRGINIA,RUBELLA,1,0.05
24221,197718,WY,WYOMING,RUBELLA,0,0.0
24222,197719,AL,ALABAMA,RUBELLA,9,0.23
24223,197719,AR,ARKANSAS,RUBELLA,0,0.0
24224,197719,AZ,ARIZONA,RUBELLA,4,0.16
24225,197719,CA,CALIFORNIA,RUBELLA,65,0.28
24226,197719,CO,COLORADO,RUBELLA,0,0.0
24227,197719,CT,CONNECTICUT,RUBELLA,57,1.84
24228,197719,DE,DELAWARE,RUBELLA,3,0.5
24229,197719,FL,FLORIDA,RUBELLA,14,0.15
24230,197719,GA,GEORGIA,RUBELLA,1,0.02
24231,197719,HI,HAWAII,RUBELLA,0,0.0
24232,197719,IA,IOWA,RUBELLA,5,0.17
24233,197719,ID,IDAHO,RUBELLA,0,0.0
24234,197719,IL,ILLINOIS,RUBELLA,10,0.09
24235,197719,IN,INDIANA,RUBELLA,36,0.66
24236,197719,KS,KANSAS,RUBELLA,29,1.24
24237,197719,KY,KENTUCKY,RUBELLA,14,0.39
24238,197719,LA,LOUISIANA,RUBELLA,8,0.2
24239,197719,MA,MASSACHUSETTS,RUBELLA,56,0.98
24240,197719,MD,MARYLAND,RUBELLA,0,0.0
24241,197719,ME,MAINE,RUBELLA,4,0.36
24242,197719,MI,MICHIGAN,RUBELLA,33,0.36
24243,197719,MN,MINNESOTA,RUBELLA,0,0.0
24244,197719,MO,MISSOURI,RUBELLA,1,0.02
24245,197719,MS,MISSISSIPPI,RUBELLA,1,0.04
24246,197719,MT,MONTANA,RUBELLA,1,0.13
24247,197719,NC,NORTH CAROLINA,RUBELLA,22,0.38
24248,197719,ND,NORTH DAKOTA,RUBELLA,3,0.46
24249,197719,NE,NEBRASKA,RUBELLA,1,0.06
24250,197719,NH,NEW HAMPSHIRE,RUBELLA,40,4.49
24251,197719,NJ,NEW JERSEY,RUBELLA,146,1.99
24252,197719,NM,NEW MEXICO,RUBELLA,0,0.0
24253,197719,NV,NEVADA,RUBELLA,0,0.0
24254,197719,NY,NEW YORK,RUBELLA,90,0.51
24255,197719,OH,OHIO,RUBELLA,7,0.06
24256,197719,OK,OKLAHOMA,RUBELLA,0,0.0
24257,197719,OR,OREGON,RUBELLA,5,0.2
24258,197719,PA,PENNSYLVANIA,RUBELLA,0,0.0
24259,197719,RI,RHODE ISLAND,RUBELLA,15,1.58
24260,197719,SC,SOUTH CAROLINA,RUBELLA,4,0.13
24261,197719,SD,SOUTH DAKOTA,RUBELLA,5,0.73
24262,197719,TN,TENNESSEE,RUBELLA,61,1.36
24263,197719,TX,TEXAS,RUBELLA,31,0.23
24264,197719,UT,UTAH,RUBELLA,0,0.0
24265,197719,VA,VIRGINIA,RUBELLA,23,0.44
24266,197719,VT,VERMONT,RUBELLA,3,0.6
24267,197719,WA,WASHINGTON,RUBELLA,17,0.44
24268,197719,WI,WISCONSIN,RUBELLA,18,0.39
24269,197719,WV,WEST VIRGINIA,RUBELLA,2,0.1
24270,197719,WY,WYOMING,RUBELLA,0,0.0
24271,197720,AK,ALASKA,RUBELLA,1,0.25
24272,197720,AL,ALABAMA,RUBELLA,4,0.1
24273,197720,AR,ARKANSAS,RUBELLA,0,0.0
24274,197720,AZ,ARIZONA,RUBELLA,6,0.24
24275,197720,CA,CALIFORNIA,RUBELLA,169,0.74
24276,197720,CO,COLORADO,RUBELLA,21,0.76
24277,197720,CT,CONNECTICUT,RUBELLA,30,0.97
24278,197720,DE,DELAWARE,RUBELLA,1,0.17
24279,197720,FL,FLORIDA,RUBELLA,2,0.02
24280,197720,GA,GEORGIA,RUBELLA,0,0.0
24281,197720,HI,HAWAII,RUBELLA,0,0.0
24282,197720,IA,IOWA,RUBELLA,3,0.1
24283,197720,ID,IDAHO,RUBELLA,2,0.22
24284,197720,IL,ILLINOIS,RUBELLA,8,0.07
24285,197720,IN,INDIANA,RUBELLA,29,0.53
24286,197720,KS,KANSAS,RUBELLA,21,0.9
24287,197720,KY,KENTUCKY,RUBELLA,2,0.06
24288,197720,LA,LOUISIANA,RUBELLA,1,0.02
24289,197720,MA,MASSACHUSETTS,RUBELLA,20,0.35
24290,197720,MD,MARYLAND,RUBELLA,0,0.0
24291,197720,ME,MAINE,RUBELLA,40,3.59
24292,197720,MI,MICHIGAN,RUBELLA,39,0.42
24293,197720,MN,MINNESOTA,RUBELLA,1,0.02
24294,197720,MO,MISSOURI,RUBELLA,3,0.06
24295,197720,MS,MISSISSIPPI,RUBELLA,1,0.04
24296,197720,MT,MONTANA,RUBELLA,0,0.0
24297,197720,NC,NORTH CAROLINA,RUBELLA,6,0.1
24298,197720,ND,NORTH DAKOTA,RUBELLA,0,0.0
24299,197720,NE,NEBRASKA,RUBELLA,0,0.0
24300,197720,NH,NEW HAMPSHIRE,RUBELLA,10,1.12
24301,197720,NJ,NEW JERSEY,RUBELLA,99,1.35
24302,197720,NM,NEW MEXICO,RUBELLA,0,0.0
24303,197720,NV,NEVADA,RUBELLA,0,0.0
24304,197720,NY,NEW YORK,RUBELLA,204,1.15
24305,197720,OH,OHIO,RUBELLA,32,0.3
24306,197720,OK,OKLAHOMA,RUBELLA,2,0.07
24307,197720,OR,OREGON,RUBELLA,0,0.0
24308,197720,PA,PENNSYLVANIA,RUBELLA,61,0.51
24309,197720,RI,RHODE ISLAND,RUBELLA,9,0.95
24310,197720,SC,SOUTH CAROLINA,RUBELLA,6,0.2
24311,197720,SD,SOUTH DAKOTA,RUBELLA,0,0.0
24312,197720,TN,TENNESSEE,RUBELLA,52,1.16
24313,197720,TX,TEXAS,RUBELLA,42,0.31
24314,197720,UT,UTAH,RUBELLA,1,0.07
24315,197720,VA,VIRGINIA,RUBELLA,94,1.78
24316,197720,VT,VERMONT,RUBELLA,0,0.0
24317,197720,WA,WASHINGTON,RUBELLA,84,2.16
24318,197720,WI,WISCONSIN,RUBELLA,20,0.43
24319,197720,WV,WEST VIRGINIA,RUBELLA,5,0.26
24320,197720,WY,WYOMING,RUBELLA,0,0.0
24321,197721,AK,ALASKA,RUBELLA,0,0.0
24322,197721,AL,ALABAMA,RUBELLA,26,0.68
24323,197721,AR,ARKANSAS,RUBELLA,0,0.0
24324,197721,AZ,ARIZONA,RUBELLA,0,0.0
24325,197721,CA,CALIFORNIA,RUBELLA,0,0.0
24326,197721,CO,COLORADO,RUBELLA,0,0.0
24327,197721,CT,CONNECTICUT,RUBELLA,11,0.36
24328,197721,DE,DELAWARE,RUBELLA,1,0.17
24329,197721,FL,FLORIDA,RUBELLA,0,0.0
24330,197721,GA,GEORGIA,RUBELLA,0,0.0
24331,197721,HI,HAWAII,RUBELLA,0,0.0
24332,197721,IA,IOWA,RUBELLA,3,0.1
24333,197721,ID,IDAHO,RUBELLA,0,0.0
24334,197721,IL,ILLINOIS,RUBELLA,19,0.17
24335,197721,IN,INDIANA,RUBELLA,33,0.6
24336,197721,KS,KANSAS,RUBELLA,0,0.0
24337,197721,KY,KENTUCKY,RUBELLA,8,0.22
24338,197721,LA,LOUISIANA,RUBELLA,2,0.05
24339,197721,MA,MASSACHUSETTS,RUBELLA,18,0.31
24340,197721,MD,MARYLAND,RUBELLA,0,0.0
24341,197721,ME,MAINE,RUBELLA,0,0.0
24342,197721,MI,MICHIGAN,RUBELLA,14,0.15
24343,197721,MN,MINNESOTA,RUBELLA,1,0.02
24344,197721,MS,MISSISSIPPI,RUBELLA,0,0.0
24345,197721,MT,MONTANA,RUBELLA,0,0.0
