,week,state,state_name,disease,cases,incidence_per_capita
32157,194104,AR,ARKANSAS,SMALLPOX,0,0.0
32158,194104,AZ,ARIZONA,SMALLPOX,0,0.0
32159,194104,CA,CALIFORNIA,SMALLPOX,1,0.01
32160,194104,CO,COLORADO,SMALLPOX,12,1.07
32161,194104,CT,CONNECTICUT,SMALLPOX,0,0.0
32162,194104,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0.0
32163,194104,DE,DELAWARE,SMALLPOX,0,0.0
32164,194104,FL,FLORIDA,SMALLPOX,0,0.0
32165,194104,GA,GEORGIA,SMALLPOX,0,0.0
32166,194104,IA,IOWA,SMALLPOX,7,0.28
32167,194104,ID,IDAHO,SMALLPOX,0,0.0
32168,194104,IL,ILLINOIS,SMALLPOX,0,0.0
32169,194104,IN,INDIANA,SMALLPOX,2,0.06
32170,194104,KS,KANSAS,SMALLPOX,2,0.11
32171,194104,KY,KENTUCKY,SMALLPOX,0,0.0
32172,194104,LA,LOUISIANA,SMALLPOX,0,0.0
32173,194104,MA,MASSACHUSETTS,SMALLPOX,0,0.0
32174,194104,MD,MARYLAND,SMALLPOX,0,0.0
32175,194104,ME,MAINE,SMALLPOX,0,0.0
32176,194104,MI,MICHIGAN,SMALLPOX,4,0.07
32177,194104,MN,MINNESOTA,SMALLPOX,3,0.11
32178,194104,MO,MISSOURI,SMALLPOX,6,0.16
32179,194104,MS,MISSISSIPPI,SMALLPOX,2,0.09
32180,194104,MT,MONTANA,SMALLPOX,0,0.0
32181,194104,NC,NORTH CAROLINA,SMALLPOX,0,0.0
32182,194104,ND,NORTH DAKOTA,SMALLPOX,0,0.0
32183,194104,NE,NEBRASKA,SMALLPOX,0,0.0
32184,194104,NH,NEW HAMPSHIRE,SMALLPOX,0,0.0
32185,194104,NJ,NEW JERSEY,SMALLPOX,0,0.0
32186,194104,NM,NEW MEXICO,SMALLPOX,2,0.4
32187,194104,NV,NEVADA,SMALLPOX,0,0.0
32188,194104,NY,NEW YORK,SMALLPOX,0,0.0
32189,194104,OH,OHIO,SMALLPOX,0,0.0
32190,194104,OK,OKLAHOMA,SMALLPOX,0,0.0
32191,194104,OR,OREGON,SMALLPOX,0,0.0
32192,194104,PA,PENNSYLVANIA,SMALLPOX,0,0.0
32193,194104,RI,RHODE ISLAND,SMALLPOX,0,0.0
32194,194104,SC,SOUTH CAROLINA,SMALLPOX,0,0.0
32195,194104,SD,SOUTH DAKOTA,SMALLPOX,0,0.0
32196,194104,TN,TENNESSEE,SMALLPOX,1,0.03
32197,194104,TX,TEXAS,SMALLPOX,1,0.02
32198,194104,UT,UTAH,SMALLPOX,0,0.0
32199,194104,VA,VIRGINIA,SMALLPOX,0,0.0
32200,194104,VT,VERMONT,SMALLPOX,0,0.0
32201,194104,WA,WASHINGTON,SMALLPOX,1,0.06
32202,194104,WI,WISCONSIN,SMALLPOX,2,0.06
32203,194104,WV,WEST VIRGINIA,SMALLPOX,0,0.0
32204,194104,WY,WYOMING,SMALLPOX,0,0.0
32205,194105,AL,ALABAMA,SMALLPOX,0,0.0
32206,194105,AR,ARKANSAS,SMALLPOX,0,0.0
32207,194105,AZ,ARIZONA,SMALLPOX,0,0.0
32208,194105,CA,CALIFORNIA,SMALLPOX,1,0.01
32209,194105,CO,COLORADO,SMALLPOX,1,0.09
32210,194105,CT,CONNECTICUT,SMALLPOX,0,0.0
32211,194105,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0.0
32212,194105,DE,DELAWARE,SMALLPOX,0,0.0
32213,194105,FL,FLORIDA,SMALLPOX,0,0.0
32214,194105,GA,GEORGIA,SMALLPOX,0,0.0
32215,194105,IA,IOWA,SMALLPOX,0,0.0
32216,194105,ID,IDAHO,SMALLPOX,1,0.2
32217,194105,IL,ILLINOIS,SMALLPOX,1,0.01
32218,194105,IN,INDIANA,SMALLPOX,2,0.06
32219,194105,KS,KANSAS,SMALLPOX,2,0.11
32220,194105,KY,KENTUCKY,SMALLPOX,0,0.0
32221,194105,LA,LOUISIANA,SMALLPOX,0,0.0
32222,194105,MA,MASSACHUSETTS,SMALLPOX,0,0.0
32223,194105,MD,MARYLAND,SMALLPOX,0,0.0
32224,194105,ME,MAINE,SMALLPOX,0,0.0
32225,194105,MI,MICHIGAN,SMALLPOX,3,0.05
32226,194105,MN,MINNESOTA,SMALLPOX,23,0.85
32227,194105,MO,MISSOURI,SMALLPOX,1,0.03
32228,194105,MS,MISSISSIPPI,SMALLPOX,0,0.0
32229,194105,MT,MONTANA,SMALLPOX,0,0.0
32230,194105,NC,NORTH CAROLINA,SMALLPOX,0,0.0
32231,194105,ND,NORTH DAKOTA,SMALLPOX,0,0.0
32232,194105,NE,NEBRASKA,SMALLPOX,1,0.08
32233,194105,NH,NEW HAMPSHIRE,SMALLPOX,0,0.0
32234,194105,NJ,NEW JERSEY,SMALLPOX,0,0.0
32235,194105,NM,NEW MEXICO,SMALLPOX,1,0.2
32236,194105,NV,NEVADA,SMALLPOX,0,0.0
32237,194105,NY,NEW YORK,SMALLPOX,0,0.0
32238,194105,OH,OHIO,SMALLPOX,0,0.0
32239,194105,OK,OKLAHOMA,SMALLPOX,0,0.0
32240,194105,OR,OREGON,SMALLPOX,0,0.0
32241,194105,PA,PENNSYLVANIA,SMALLPOX,0,0.0
32242,194105,RI,RHODE ISLAND,SMALLPOX,0,0.0
32243,194105,SC,SOUTH CAROLINA,SMALLPOX,0,0.0
32244,194105,SD,SOUTH DAKOTA,SMALLPOX,1,0.16
32245,194105,TN,TENNESSEE,SMALLPOX,1,0.03
32246,194105,TX,TEXAS,SMALLPOX,2,0.03
32247,194105,UT,UTAH,SMALLPOX,0,0.0
32248,194105,VA,VIRGINIA,SMALLPOX,0,0.0
32249,194105,VT,VERMONT,SMALLPOX,0,0.0
32250,194105,WA,WASHINGTON,SMALLPOX,0,0.0
32251,194105,WI,WISCONSIN,SMALLPOX,15,0.48
32252,194105,WV,WEST VIRGINIA,SMALLPOX,0,0.0
32253,194105,WY,WYOMING,SMALLPOX,0,0.0
32254,194106,AL,ALABAMA,SMALLPOX,0,0.0
32255,194106,AR,ARKANSAS,SMALLPOX,2,0.1
32256,194106,AZ,ARIZONA,SMALLPOX,2,0.41
32257,194106,CA,CALIFORNIA,SMALLPOX,0,0.0
32258,194106,CO,COLORADO,SMALLPOX,6,0.53
32259,194106,CT,CONNECTICUT,SMALLPOX,0,0.0
32260,194106,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0.0
32261,194106,DE,DELAWARE,SMALLPOX,0,0.0
32262,194106,FL,FLORIDA,SMALLPOX,0,0.0
32263,194106,GA,GEORGIA,SMALLPOX,0,0.0
32264,194106,IA,IOWA,SMALLPOX,3,0.12
32265,194106,ID,IDAHO,SMALLPOX,1,0.2
32266,194106,IL,ILLINOIS,SMALLPOX,0,0.0
32267,194106,IN,INDIANA,SMALLPOX,0,0.0
32268,194106,KS,KANSAS,SMALLPOX,0,0.0
32269,194106,KY,KENTUCKY,SMALLPOX,0,0.0
32270,194106,LA,LOUISIANA,SMALLPOX,2,0.08
32271,194106,MA,MASSACHUSETTS,SMALLPOX,0,0.0
32272,194106,MD,MARYLAND,SMALLPOX,0,0.0
32273,194106,ME,MAINE,SMALLPOX,0,0.0
32274,194106,MI,MICHIGAN,SMALLPOX,8,0.15
32275,194106,MN,MINNESOTA,SMALLPOX,6,0.22
32276,194106,MO,MISSOURI,SMALLPOX,3,0.08
32277,194106,MS,MISSISSIPPI,SMALLPOX,1,0.05
32278,194106,MT,MONTANA,SMALLPOX,1,0.18
32279,194106,NC,NORTH CAROLINA,SMALLPOX,0,0.0
32280,194106,ND,NORTH DAKOTA,SMALLPOX,0,0.0
32281,194106,NE,NEBRASKA,SMALLPOX,0,0.0
32282,194106,NH,NEW HAMPSHIRE,SMALLPOX,0,0.0
32283,194106,NJ,NEW JERSEY,SMALLPOX,0,0.0
32284,194106,NM,NEW MEXICO,SMALLPOX,0,0.0
32285,194106,NV,NEVADA,SMALLPOX,0,0.0
32286,194106,NY,NEW YORK,SMALLPOX,0,0.0
32287,194106,OH,OHIO,SMALLPOX,5,0.07
32288,194106,OK,OKLAHOMA,SMALLPOX,1,0.04
32289,194106,OR,OREGON,SMALLPOX,0,0.0
32290,194106,PA,PENNSYLVANIA,SMALLPOX,0,0.0
32291,194106,RI,RHODE ISLAND,SMALLPOX,0,0.0
32292,194106,SC,SOUTH CAROLINA,SMALLPOX,0,0.0
32293,194106,SD,SOUTH DAKOTA,SMALLPOX,0,0.0
32294,194106,TN,TENNESSEE,SMALLPOX,0,0.0
32295,194106,TX,TEXAS,SMALLPOX,5,0.08
32296,194106,UT,UTAH,SMALLPOX,0,0.0
32297,194106,VA,VIRGINIA,SMALLPOX,0,0.0
32298,194106,VT,VERMONT,SMALLPOX,0,0.0
32299,194106,WA,WASHINGTON,SMALLPOX,0,0.0
32300,194106,WI,WISCONSIN,SMALLPOX,12,0.38
32301,194106,WV,WEST VIRGINIA,SMALLPOX,0,0.0
32302,194106,WY,WYOMING,SMALLPOX,0,0.0
32303,194107,AL,ALABAMA,SMALLPOX,0,0.0
32304,194107,AR,ARKANSAS,SMALLPOX,0,0.0
32305,194107,AZ,ARIZONA,SMALLPOX,0,0.0
32306,194107,CA,CALIFORNIA,SMALLPOX,0,0.0
32307,194107,CO,COLORADO,SMALLPOX,0,0.0
32308,194107,CT,CONNECTICUT,SMALLPOX,0,0.0
32309,194107,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0.0
32310,194107,DE,DELAWARE,SMALLPOX,0,0.0
32311,194107,FL,FLORIDA,SMALLPOX,0,0.0
32312,194107,GA,GEORGIA,SMALLPOX,0,0.0
32313,194107,IA,IOWA,SMALLPOX,1,0.04
32314,194107,ID,IDAHO,SMALLPOX,0,0.0
32315,194107,IL,ILLINOIS,SMALLPOX,7,0.09
32316,194107,IN,INDIANA,SMALLPOX,1,0.03
32317,194107,KS,KANSAS,SMALLPOX,6,0.34
32318,194107,KY,KENTUCKY,SMALLPOX,0,0.0
32319,194107,LA,LOUISIANA,SMALLPOX,0,0.0
32320,194107,MA,MASSACHUSETTS,SMALLPOX,0,0.0
32321,194107,MD,MARYLAND,SMALLPOX,0,0.0
32322,194107,ME,MAINE,SMALLPOX,0,0.0
32323,194107,MI,MICHIGAN,SMALLPOX,3,0.05
32324,194107,MN,MINNESOTA,SMALLPOX,8,0.29
32325,194107,MO,MISSOURI,SMALLPOX,2,0.05
32326,194107,MS,MISSISSIPPI,SMALLPOX,0,0.0
32327,194107,MT,MONTANA,SMALLPOX,0,0.0
32328,194107,NC,NORTH CAROLINA,SMALLPOX,0,0.0
32329,194107,ND,NORTH DAKOTA,SMALLPOX,0,0.0
32330,194107,NE,NEBRASKA,SMALLPOX,0,0.0
32331,194107,NH,NEW HAMPSHIRE,SMALLPOX,0,0.0
32332,194107,NJ,NEW JERSEY,SMALLPOX,0,0.0
32333,194107,NM,NEW MEXICO,SMALLPOX,2,0.4
32334,194107,NV,NEVADA,SMALLPOX,0,0.0
32335,194107,NY,NEW YORK,SMALLPOX,0,0.0
32336,194107,OH,OHIO,SMALLPOX,0,0.0
32337,194107,OK,OKLAHOMA,SMALLPOX,0,0.0
32338,194107,OR,OREGON,SMALLPOX,0,0.0
32339,194107,PA,PENNSYLVANIA,SMALLPOX,0,0.0
32340,194107,RI,RHODE ISLAND,SMALLPOX,0,0.0
32341,194107,SC,SOUTH CAROLINA,SMALLPOX,0,0.0
32342,194107,SD,SOUTH DAKOTA,SMALLPOX,0,0.0
32343,194107,TN,TENNESSEE,SMALLPOX,2,0.07
32344,194107,TX,TEXAS,SMALLPOX,0,0.0
32345,194107,UT,UTAH,SMALLPOX,0,0.0
32346,194107,VA,VIRGINIA,SMALLPOX,0,0.0
32347,194107,VT,VERMONT,SMALLPOX,0,0.0
32348,194107,WA,WASHINGTON,SMALLPOX,0,0.0
32349,194107,WI,WISCONSIN,SMALLPOX,4,0.13
32350,194107,WV,WEST VIRGINIA,SMALLPOX,0,0.0
32351,194107,WY,WYOMING,SMALLPOX,1,0.4
32352,194109,AL,ALABAMA,SMALLPOX,2,0.07
32353,194109,AR,ARKANSAS,SMALLPOX,0,0.0
32354,194109,AZ,ARIZONA,SMALLPOX,0,0.0
32355,194109,CA,CALIFORNIA,SMALLPOX,0,0.0
32356,194109,CO,COLORADO,SMALLPOX,0,0.0
32357,194109,CT,CONNECTICUT,SMALLPOX,0,0.0
32358,194109,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0.0
32359,194109,DE,DELAWARE,SMALLPOX,0,0.0
32360,194109,FL,FLORIDA,SMALLPOX,0,0.0
32361,194109,GA,GEORGIA,SMALLPOX,0,0.0
32362,194109,IA,IOWA,SMALLPOX,1,0.04
32363,194109,ID,IDAHO,SMALLPOX,0,0.0
32364,194109,IL,ILLINOIS,SMALLPOX,6,0.08
32365,194109,IN,INDIANA,SMALLPOX,0,0.0
32366,194109,KS,KANSAS,SMALLPOX,0,0.0
32367,194109,KY,KENTUCKY,SMALLPOX,0,0.0
32368,194109,LA,LOUISIANA,SMALLPOX,0,0.0
32369,194109,MA,MASSACHUSETTS,SMALLPOX,0,0.0
32370,194109,MD,MARYLAND,SMALLPOX,0,0.0
32371,194109,ME,MAINE,SMALLPOX,0,0.0
32372,194109,MI,MICHIGAN,SMALLPOX,0,0.0
32373,194109,MN,MINNESOTA,SMALLPOX,9,0.33
32374,194109,MO,MISSOURI,SMALLPOX,4,0.1
32375,194109,MS,MISSISSIPPI,SMALLPOX,0,0.0
32376,194109,MT,MONTANA,SMALLPOX,0,0.0
32377,194109,NC,NORTH CAROLINA,SMALLPOX,0,0.0
32378,194109,ND,NORTH DAKOTA,SMALLPOX,0,0.0
32379,194109,NE,NEBRASKA,SMALLPOX,0,0.0
32380,194109,NH,NEW HAMPSHIRE,SMALLPOX,0,0.0
32381,194109,NJ,NEW JERSEY,SMALLPOX,0,0.0
32382,194109,NM,NEW MEXICO,SMALLPOX,0,0.0
32383,194109,NV,NEVADA,SMALLPOX,0,0.0
32384,194109,NY,NEW YORK,SMALLPOX,0,0.0
32385,194109,OH,OHIO,SMALLPOX,0,0.0
32386,194109,OK,OKLAHOMA,SMALLPOX,1,0.04
32387,194109,OR,OREGON,SMALLPOX,0,0.0
32388,194109,PA,PENNSYLVANIA,SMALLPOX,0,0.0
32389,194109,RI,RHODE ISLAND,SMALLPOX,0,0.0
32390,194109,SC,SOUTH CAROLINA,SMALLPOX,0,0.0
32391,194109,SD,SOUTH DAKOTA,SMALLPOX,3,0.49
32392,194109,TN,TENNESSEE,SMALLPOX,0,0.0
32393,194109,TX,TEXAS,SMALLPOX,0,0.0
32394,194109,UT,UTAH,SMALLPOX,0,0.0
32395,194109,VA,VIRGINIA,SMALLPOX,0,0.0
32396,194109,VT,VERMONT,SMALLPOX,0,0.0
32397,194109,WA,WASHINGTON,SMALLPOX,1,0.06
32398,194109,WI,WISCONSIN,SMALLPOX,8,0.25
32399,194109,WV,WEST VIRGINIA,SMALLPOX,0,0.0
32400,194109,WY,WYOMING,SMALLPOX,0,0.0
32401,194110,AL,ALABAMA,SMALLPOX,0,0.0
32402,194110,AR,ARKANSAS,SMALLPOX,2,0.1
32403,194110,AZ,ARIZONA,SMALLPOX,0,0.0
32404,194110,CA,CALIFORNIA,SMALLPOX,0,0.0
32405,194110,CO,COLORADO,SMALLPOX,2,0.18
32406,194110,CT,CONNECTICUT,SMALLPOX,0,0.0
32407,194110,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0.0
32408,194110,DE,DELAWARE,SMALLPOX,0,0.0
32409,194110,FL,FLORIDA,SMALLPOX,0,0.0
32410,194110,GA,GEORGIA,SMALLPOX,0,0.0
32411,194110,IA,IOWA,SMALLPOX,5,0.2
32412,194110,ID,IDAHO,SMALLPOX,0,0.0
32413,194110,IL,ILLINOIS,SMALLPOX,0,0.0
32414,194110,IN,INDIANA,SMALLPOX,2,0.06
32415,194110,KS,KANSAS,SMALLPOX,6,0.34
32416,194110,KY,KENTUCKY,SMALLPOX,0,0.0
32417,194110,LA,LOUISIANA,SMALLPOX,0,0.0
32418,194110,MA,MASSACHUSETTS,SMALLPOX,0,0.0
32419,194110,MD,MARYLAND,SMALLPOX,0,0.0
32420,194110,ME,MAINE,SMALLPOX,0,0.0
32421,194110,MI,MICHIGAN,SMALLPOX,0,0.0
32422,194110,MN,MINNESOTA,SMALLPOX,6,0.22
32423,194110,MO,MISSOURI,SMALLPOX,2,0.05
32424,194110,MS,MISSISSIPPI,SMALLPOX,0,0.0
32425,194110,MT,MONTANA,SMALLPOX,0,0.0
32426,194110,NC,NORTH CAROLINA,SMALLPOX,0,0.0
32427,194110,ND,NORTH DAKOTA,SMALLPOX,0,0.0
32428,194110,NE,NEBRASKA,SMALLPOX,0,0.0
32429,194110,NH,NEW HAMPSHIRE,SMALLPOX,0,0.0
32430,194110,NJ,NEW JERSEY,SMALLPOX,0,0.0
32431,194110,NM,NEW MEXICO,SMALLPOX,0,0.0
32432,194110,NV,NEVADA,SMALLPOX,1,0.83
32433,194110,NY,NEW YORK,SMALLPOX,0,0.0
32434,194110,OH,OHIO,SMALLPOX,0,0.0
32435,194110,OK,OKLAHOMA,SMALLPOX,4,0.18
32436,194110,OR,OREGON,SMALLPOX,2,0.19
32437,194110,PA,PENNSYLVANIA,SMALLPOX,0,0.0
32438,194110,RI,RHODE ISLAND,SMALLPOX,0,0.0
32439,194110,SC,SOUTH CAROLINA,SMALLPOX,0,0.0
32440,194110,SD,SOUTH DAKOTA,SMALLPOX,0,0.0
32441,194110,TN,TENNESSEE,SMALLPOX,0,0.0
32442,194110,TX,TEXAS,SMALLPOX,2,0.03
32443,194110,UT,UTAH,SMALLPOX,0,0.0
32444,194110,VA,VIRGINIA,SMALLPOX,0,0.0
32445,194110,VT,VERMONT,SMALLPOX,0,0.0
32446,194110,WA,WASHINGTON,SMALLPOX,8,0.45
32447,194110,WI,WISCONSIN,SMALLPOX,2,0.06
32448,194110,WV,WEST VIRGINIA,SMALLPOX,0,0.0
32449,194110,WY,WYOMING,SMALLPOX,0,0.0
32450,194111,AL,ALABAMA,SMALLPOX,1,0.03
32451,194111,AR,ARKANSAS,SMALLPOX,0,0.0
32452,194111,AZ,ARIZONA,SMALLPOX,0,0.0
32453,194111,CA,CALIFORNIA,SMALLPOX,0,0.0
32454,194111,CO,COLORADO,SMALLPOX,1,0.09
32455,194111,CT,CONNECTICUT,SMALLPOX,0,0.0
32456,194111,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0.0
32457,194111,DE,DELAWARE,SMALLPOX,0,0.0
32458,194111,FL,FLORIDA,SMALLPOX,0,0.0
32459,194111,GA,GEORGIA,SMALLPOX,0,0.0
32460,194111,IA,IOWA,SMALLPOX,1,0.04
32461,194111,ID,IDAHO,SMALLPOX,0,0.0
32462,194111,IL,ILLINOIS,SMALLPOX,14,0.18
32463,194111,IN,INDIANA,SMALLPOX,5,0.14
32464,194111,KS,KANSAS,SMALLPOX,1,0.06
32465,194111,KY,KENTUCKY,SMALLPOX,0,0.0
32466,194111,LA,LOUISIANA,SMALLPOX,0,0.0
32467,194111,MA,MASSACHUSETTS,SMALLPOX,0,0.0
32468,194111,MD,MARYLAND,SMALLPOX,0,0.0
32469,194111,ME,MAINE,SMALLPOX,0,0.0
32470,194111,MI,MICHIGAN,SMALLPOX,3,0.05
32471,194111,MN,MINNESOTA,SMALLPOX,5,0.18
32472,194111,MO,MISSOURI,SMALLPOX,19,0.5
32473,194111,MS,MISSISSIPPI,SMALLPOX,2,0.09
32474,194111,MT,MONTANA,SMALLPOX,0,0.0
32475,194111,NC,NORTH CAROLINA,SMALLPOX,0,0.0
32476,194111,ND,NORTH DAKOTA,SMALLPOX,0,0.0
32477,194111,NE,NEBRASKA,SMALLPOX,0,0.0
32478,194111,NH,NEW HAMPSHIRE,SMALLPOX,0,0.0
32479,194111,NJ,NEW JERSEY,SMALLPOX,0,0.0
32480,194111,NM,NEW MEXICO,SMALLPOX,0,0.0
32481,194111,NV,NEVADA,SMALLPOX,1,0.83
32482,194111,NY,NEW YORK,SMALLPOX,0,0.0
32483,194111,OH,OHIO,SMALLPOX,0,0.0
32484,194111,OK,OKLAHOMA,SMALLPOX,0,0.0
32485,194111,OR,OREGON,SMALLPOX,2,0.19
32486,194111,PA,PENNSYLVANIA,SMALLPOX,0,0.0
32487,194111,RI,RHODE ISLAND,SMALLPOX,0,0.0
32488,194111,SC,SOUTH CAROLINA,SMALLPOX,0,0.0
32489,194111,SD,SOUTH DAKOTA,SMALLPOX,0,0.0
32490,194111,TN,TENNESSEE,SMALLPOX,1,0.03
32491,194111,TX,TEXAS,SMALLPOX,2,0.03
32492,194111,UT,UTAH,SMALLPOX,0,0.0
32493,194111,VA,VIRGINIA,SMALLPOX,0,0.0
32494,194111,VT,VERMONT,SMALLPOX,0,0.0
32495,194111,WA,WASHINGTON,SMALLPOX,0,0.0
32496,194111,WI,WISCONSIN,SMALLPOX,7,0.22
32497,194111,WV,WEST VIRGINIA,SMALLPOX,0,0.0
32498,194111,WY,WYOMING,SMALLPOX,0,0.0
32499,194112,AL,ALABAMA,SMALLPOX,1,0.03
32500,194112,AR,ARKANSAS,SMALLPOX,0,0.0
32501,194112,AZ,ARIZONA,SMALLPOX,0,0.0
32502,194112,CA,CALIFORNIA,SMALLPOX,0,0.0
32503,194112,CO,COLORADO,SMALLPOX,0,0.0
32504,194112,CT,CONNECTICUT,SMALLPOX,0,0.0
32505,194112,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0.0
32506,194112,DE,DELAWARE,SMALLPOX,0,0.0
32507,194112,FL,FLORIDA,SMALLPOX,0,0.0
32508,194112,GA,GEORGIA,SMALLPOX,0,0.0
32509,194112,IA,IOWA,SMALLPOX,4,0.16
32510,194112,ID,IDAHO,SMALLPOX,1,0.2
32511,194112,IL,ILLINOIS,SMALLPOX,7,0.09
32512,194112,IN,INDIANA,SMALLPOX,0,0.0
32513,194112,KS,KANSAS,SMALLPOX,0,0.0
32514,194112,KY,KENTUCKY,SMALLPOX,0,0.0
32515,194112,LA,LOUISIANA,SMALLPOX,0,0.0
32516,194112,MA,MASSACHUSETTS,SMALLPOX,0,0.0
32517,194112,MD,MARYLAND,SMALLPOX,0,0.0
32518,194112,ME,MAINE,SMALLPOX,0,0.0
32519,194112,MI,MICHIGAN,SMALLPOX,2,0.04
32520,194112,MN,MINNESOTA,SMALLPOX,3,0.11
32521,194112,MO,MISSOURI,SMALLPOX,6,0.16
32522,194112,MS,MISSISSIPPI,SMALLPOX,0,0.0
32523,194112,MT,MONTANA,SMALLPOX,0,0.0
32524,194112,NC,NORTH CAROLINA,SMALLPOX,0,0.0
32525,194112,ND,NORTH DAKOTA,SMALLPOX,2,0.33
32526,194112,NE,NEBRASKA,SMALLPOX,0,0.0
32527,194112,NH,NEW HAMPSHIRE,SMALLPOX,0,0.0
32528,194112,NJ,NEW JERSEY,SMALLPOX,0,0.0
32529,194112,NM,NEW MEXICO,SMALLPOX,0,0.0
32530,194112,NV,NEVADA,SMALLPOX,0,0.0
32531,194112,NY,NEW YORK,SMALLPOX,0,0.0
32532,194112,OH,OHIO,SMALLPOX,1,0.01
32533,194112,OK,OKLAHOMA,SMALLPOX,0,0.0
32534,194112,OR,OREGON,SMALLPOX,0,0.0
32535,194112,PA,PENNSYLVANIA,SMALLPOX,0,0.0
32536,194112,RI,RHODE ISLAND,SMALLPOX,0,0.0
32537,194112,SC,SOUTH CAROLINA,SMALLPOX,1,0.05
32538,194112,SD,SOUTH DAKOTA,SMALLPOX,0,0.0
32539,194112,TN,TENNESSEE,SMALLPOX,1,0.03
32540,194112,TX,TEXAS,SMALLPOX,2,0.03
32541,194112,UT,UTAH,SMALLPOX,0,0.0
32542,194112,VA,VIRGINIA,SMALLPOX,0,0.0
32543,194112,VT,VERMONT,SMALLPOX,0,0.0
32544,194112,WA,WASHINGTON,SMALLPOX,5,0.28
32545,194112,WI,WISCONSIN,SMALLPOX,1,0.03
32546,194112,WV,WEST VIRGINIA,SMALLPOX,0,0.0
32547,194112,WY,WYOMING,SMALLPOX,1,0.4
32548,194113,AL,ALABAMA,SMALLPOX,0,0.0
32549,194113,AR,ARKANSAS,SMALLPOX,0,0.0
32550,194113,AZ,ARIZONA,SMALLPOX,0,0.0
32551,194113,CA,CALIFORNIA,SMALLPOX,0,0.0
32552,194113,CO,COLORADO,SMALLPOX,0,0.0
32553,194113,CT,CONNECTICUT,SMALLPOX,0,0.0
32554,194113,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0.0
32555,194113,DE,DELAWARE,SMALLPOX,0,0.0
32556,194113,FL,FLORIDA,SMALLPOX,0,0.0
32557,194113,GA,GEORGIA,SMALLPOX,0,0.0
32558,194113,IA,IOWA,SMALLPOX,4,0.16
32559,194113,ID,IDAHO,SMALLPOX,0,0.0
32560,194113,IL,ILLINOIS,SMALLPOX,7,0.09
32561,194113,IN,INDIANA,SMALLPOX,1,0.03
32562,194113,KS,KANSAS,SMALLPOX,1,0.06
32563,194113,KY,KENTUCKY,SMALLPOX,0,0.0
32564,194113,LA,LOUISIANA,SMALLPOX,1,0.04
32565,194113,MA,MASSACHUSETTS,SMALLPOX,0,0.0
32566,194113,MD,MARYLAND,SMALLPOX,0,0.0
32567,194113,ME,MAINE,SMALLPOX,0,0.0
32568,194113,MI,MICHIGAN,SMALLPOX,0,0.0
32569,194113,MN,MINNESOTA,SMALLPOX,3,0.11
32570,194113,MO,MISSOURI,SMALLPOX,17,0.45
32571,194113,MS,MISSISSIPPI,SMALLPOX,0,0.0
32572,194113,MT,MONTANA,SMALLPOX,0,0.0
32573,194113,NC,NORTH CAROLINA,SMALLPOX,1,0.03
32574,194113,ND,NORTH DAKOTA,SMALLPOX,0,0.0
32575,194113,NE,NEBRASKA,SMALLPOX,0,0.0
32576,194113,NH,NEW HAMPSHIRE,SMALLPOX,0,0.0
32577,194113,NJ,NEW JERSEY,SMALLPOX,0,0.0
32578,194113,NM,NEW MEXICO,SMALLPOX,0,0.0
32579,194113,NV,NEVADA,SMALLPOX,0,0.0
32580,194113,NY,NEW YORK,SMALLPOX,0,0.0
32581,194113,OH,OHIO,SMALLPOX,2,0.03
32582,194113,OK,OKLAHOMA,SMALLPOX,0,0.0
32583,194113,OR,OREGON,SMALLPOX,0,0.0
32584,194113,PA,PENNSYLVANIA,SMALLPOX,0,0.0
32585,194113,RI,RHODE ISLAND,SMALLPOX,0,0.0
32586,194113,SC,SOUTH CAROLINA,SMALLPOX,0,0.0
32587,194113,SD,SOUTH DAKOTA,SMALLPOX,0,0.0
32588,194113,TN,TENNESSEE,SMALLPOX,0,0.0
32589,194113,TX,TEXAS,SMALLPOX,0,0.0
32590,194113,UT,UTAH,SMALLPOX,0,0.0
32591,194113,VA,VIRGINIA,SMALLPOX,0,0.0
32592,194113,VT,VERMONT,SMALLPOX,0,0.0
32593,194113,WA,WASHINGTON,SMALLPOX,1,0.06
32594,194113,WI,WISCONSIN,SMALLPOX,7,0.22
32595,194113,WV,WEST VIRGINIA,SMALLPOX,0,0.0
32596,194113,WY,WYOMING,SMALLPOX,0,0.0
32597,194114,AL,ALABAMA,SMALLPOX,0,0.0
32598,194114,AR,ARKANSAS,SMALLPOX,1,0.05
32599,194114,AZ,ARIZONA,SMALLPOX,0,0.0
32600,194114,CA,CALIFORNIA,SMALLPOX,0,0.0
32601,194114,CO,COLORADO,SMALLPOX,0,0.0
32602,194114,CT,CONNECTICUT,SMALLPOX,0,0.0
32603,194114,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0.0
32604,194114,DE,DELAWARE,SMALLPOX,0,0.0
